timestamp,levelPlayID,playerId,timePlayed,TotalScore,MapScore,MapScorePercentage,enemiesKilledPct,HealthBarrelsTaken,PowerUpsTaken,AvgEnemiesAliveOnPowerUpTaken,lootTakenPct,deaths,bowmanTime,knightTime,berserkerTime,bowLightAtk,bowHeavyAtk,bowLightDash,bowHeavyDash,bowDefense,knightLightAtk,knightHeavyAtk,knightLightDash,knightHeavyDash,knightDefense,berserkLightAtk,berserkHeavyAtk,berserkLightDash,berserkHeavyDash,berserkDefense,damageTakenMelee,damageTakenRanged,damageTakenGuardianShield,damageTakenTraps,BowLightAttacksMeleeEnemy,BowHeavyAttacksMeleeEnemy,BowHeavyDashesMeleeEnemy,BowLightAttacksRangedEnemy,BowHeavyAttacksRangedEnemy,BowHeavyDashesRangedEnemy,BowLightAttacksBomberEnemy,BowHeavyAttacksBomberEnemy,BowHeavyDashesBomberEnemy,BowLightAttacksAssassinEnemy,BowHeavyAttacksAssassinEnemy,BowHeavyDashesAssassinEnemy,BowLightAttacksGuardianEnemy,BowHeavyAttacksGuardianEnemy,BowHeavyDashesGuardianEnemy,KnightLightAttacksMeleeEnemy,KnightHeavyAttacksMeleeEnemy,KnightHeavyDashesMeleeEnemy,KnightLightAttacksRangedEnemy,KnightHeavyAttacksRangedEnemy,KnightHeavyDashesRangedEnemy,KnightLightAttacksBomberEnemy,KnightHeavyAttacksBomberEnemy,KnightHeavyDashesBomberEnemy,KnightLightAttacksAssassinEnemy,KnightHeavyAttacksAssassinEnemy,KnightHeavyDashesAssassinEnemy,KnightLightAttacksGuardianEnemy,KnightHeavyAttacksGuardianEnemy,KnightHeavyDashesGuardianEnemy,BerserkerLightAttacksMeleeEnemy,BerserkerHeavyAttacksMeleeEnemy,BerserkerHeavyDashesMeleeEnemy,BerserkerLightAttacksRangedEnemy,BerserkerHeavyAttacksRangedEnemy,BerserkerHeavyDashesRangedEnemy,BerserkerLightAttacksBomberEnemy,BerserkerHeavyAttacksBomberEnemy,BerserkerHeavyDashesBomberEnemy,BerserkerLightAttacksAssassinEnemy,BerserkerHeavyAttacksAssassinEnemy,BerserkerHeavyDashesAssassinEnemy,BerserkerLightAttacksGuardianEnemy,BerserkerHeavyAttacksGuardianEnemy,BerserkerHeavyDashesGuardianEnemy,GeometryBehavior,FurnishingBehaviorSpread,FurnishingBehaviorRatio,EnemyBehaviorRatio,EnemyBehaviorDifficulty,AttackSpeedMultiplier,MovementSpeedMultiplier,DamageMultiplier,FormChangeCount,FormChangeCountInCombat,OptionalRoomPercentage,AverageDistanceToMainPath,AverageDistanceToWall,AverageDistanceToEnemies,BowDefenseToMelee,BowDefenseToRanged,BowDefenseToBomber,BowDefenseToAssasssin,BowDefenseToGuardian,KnightDefenseToMelee,KnightDefenseToRanged,KnightDefenseToBomber,KnightDefenseToAssasssin,KnightDefenseToGuardian,BerserkerDefenseToMelee,BerserkerDefenseToRanged,BerserkerDefenseToBomber,BerserkerDefenseToAssasssin,BerserkerDefenseToGuardian,PowerUpsTakenPercent
4/11/2026 15:46:13,,61ba1ad1e381c2a7ccb892a864aad6a50daf8d96,27.81960487,180,180,11.84210491,5.882352829,40,4,33,22.22222137,1,21.2891922,4.968631268,1.561842322,17,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,139,10,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,113,3,0,0,0,5,3,0,11.44940186,1.440547824,0.2532053888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4/11/2026 20:12:08,,e922e6cbae592fbdc63bb927181d35fd4697f2d0,202.1201172,400,400,25.97402573,46.875,1,2,26,21.4285717,1,49.76081467,54.72604752,97.63285828,22,2,5,0,2,13,6,5,5,1,68,20,9,3,1,20,48.625,20,65,9,5,0,0,0,0,0,0,0,2,0,0,0,0,0,3,1,3,0,0,0,2,0,2,0,0,0,1,0,1,31,26,0,1,0,1,6,2,1,1,4,0,12,4,1,7,2,1,85,2,0,0,0,19,9,0,4.906903267,3.359427691,7.819666386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4/11/2026 20:14:11,,e922e6cbae592fbdc63bb927181d35fd4697f2d0,124.4928665,490,490,31.81818199,37.5,4,5,26.79999924,57.1428566,1,0,1.980201006,122.5127945,0,0,0,0,0,1,0,0,0,0,94,16,22,5,0,60,70,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8,0,3,1,1,4,4,1,8,0,2,17,3,0,7,2,1,85,2,0,0,0,3,0,100,9.77014637,3.019112587,2.587918997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4/11/2026 20:18:06,,e922e6cbae592fbdc63bb927181d35fd4697f2d0,233.4830322,1150,1150,74.67532349,84.375,6,4,22.5,42.8571434,0,0,233.4830322,0,0,0,0,0,0,25,65,14,4,4,0,0,0,0,0,30,100,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,34,2,3,1,0,0,6,1,2,3,0,4,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,85,2,1,1.100000024,1.449999928,2,0,50,5.141122818,3.18596983,2.627398491,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
4/11/2026 20:21:27,,e922e6cbae592fbdc63bb927181d35fd4697f2d0,202.6220245,1710,1710,74.02597046,100,11,7,42.1428566,92.30769348,0,0,202.6220245,0,0,0,0,0,0,6,68,1,0,1,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,55,3,1.299999952,1.300000072,1.299999952,2,0,100,3.506724596,1.770025015,1.470841646,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
4/11/2026 20:22:16,,e922e6cbae592fbdc63bb927181d35fd4697f2d0,48.91888428,240,240,9.411765099,16.66666603,11,3,30,9.375,1,0,48.91888428,0,0,0,0,0,0,8,11,5,0,0,0,0,0,0,0,80,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,1,0,2,0,0,0,2,0,33.33333206,8.866963387,1.729458332,0.5104487538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4/13/2026 14:40:30,,3abf618e919c07766a50f1c7868f404b9061f589,92.99822998,200,200,12.98701286,21.875,1,1,29,14.28571415,1,4.382644176,53.80131149,34.81443024,8,0,0,0,0,21,0,3,0,5,29,0,5,0,3,60,50,45,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,3,0,0,13,0,0,7,2,1,85,2,0,0,0,4,2,0,4.316523552,2.817111969,7.328732491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4/13/2026 14:41:27,,3abf618e919c07766a50f1c7868f404b9061f589,57.15978241,200,200,12.98701286,21.875,2,1,29,14.28571415,1,0,15.32902718,41.83087158,0,0,0,0,0,6,0,0,0,1,43,0,4,0,5,130,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,3,0,0,2,0,0,3,0,0,9,0,0,7,2,1,85,2,0,0,0,4,2,0,4.600071907,2.829695702,2.574618816,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,
4/13/2026 14:43:44,,3abf618e919c07766a50f1c7868f404b9061f589,135.8805389,360,360,23.37662315,37.5,3,2,24.5,21.4285717,1,78.60452271,14.84287357,42.43315506,69,1,7,0,4,7,2,0,0,0,33,2,0,0,7,110,10,30,15,22,0,0,3,0,0,7,0,0,0,0,0,21,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,85,2,0,0,0,7,3,0,4.058954239,2.822854042,2.713871956,3,0,0,0,1,0,0,0,0,0,0,0,0,2,0,
4/13/2026 14:45:29,,3abf618e919c07766a50f1c7868f404b9061f589,95.16108704,250,250,16.23376656,21.875,4,2,27.5,21.4285717,1,0,95.16108704,0,0,0,0,0,0,59,1,17,0,1,0,0,0,0,0,30,20,45,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,2,0,0,6,0,0,0,0,0,18,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,85,2,0,0,0,2,0,0,6.469027042,3.167897224,1.731554389,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,
4/13/2026 15:16:44,,86c8cfe04bc19458adcf3c880baccfeb7a03bd7c,274.376709,1410,1410,91.55844116,100,5,7,19.5714283,85.7142868,0,190.6834412,23.68623161,60.00685883,70,17,57,3,0,1,0,1,9,0,88,3,5,2,0,0,88.625,75,0,49,39,14,11,0,0,8,11,0,8,7,3,9,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,0,0,0,1,0,0,5,0,1,0,0,0,64,5,10,7,2,1,85,2,1.299999952,1.400000095,1.149999976,25,22,100,7.512822628,2.771410704,7.043241501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,
4/13/2026 15:20:07,,86c8cfe04bc19458adcf3c880baccfeb7a03bd7c,206.4028931,1710,1710,74.02597046,100,11,7,44.7142868,100,0,106.9827271,17.36336136,82.05602264,40,22,35,0,2,1,0,1,4,0,22,12,10,12,0,110,0,0,30,96,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,14,28,86,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,55,3,1.299999952,1.300000072,1.299999952,41,37,100,5.526415825,2.449868917,3.411011457,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4/13/2026 15:24:32,,86c8cfe04bc19458adcf3c880baccfeb7a03bd7c,267.4372559,1560,1560,61.17647171,80,18,18,19.11111069,78.125,0,101.8973541,1.569505572,163.9716339,36,13,20,0,0,0,0,0,0,0,25,0,4,8,33,60,0,0,155,0,0,0,0,0,0,48,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,3,0,0,0,0,0,0,9,3,1,0,2,1.449999928,2.000000238,1.749999881,23,20,66.66666412,9.927069664,1.903949261,2.728301525,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,
4/13/2026 15:29:52,,86c8cfe04bc19458adcf3c880baccfeb7a03bd7c,315.3397217,1590,1590,96.36363983,97.5,39,4,26,96.15384674,0,110.3382263,18.63578224,186.3656616,64,15,41,1,0,2,0,4,0,1,57,4,66,10,2,100,260,0,0,0,0,0,23,0,0,0,0,0,29,18,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1,6,0,0,0,14,0,9,0,0,0,6,2,4,17,1,1,1.300000072,1.149999976,31,25,66.66666412,9.521071434,4.763179302,2.071643353,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
4/13/2026 15:37:40,,86c8cfe04bc19458adcf3c880baccfeb7a03bd7c,471.62323,1420,1420,93.42105103,73.52941132,44,13,22.69230843,100,1,3.893371344,275.2449951,192.4789429,1,0,2,0,0,8,0,21,34,1,268,10,15,6,0,0,150,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,118,0,0,0,19,0,4,0,0,0,0,0,0,202,18,33,4,4,1,113,3,0,0,0,91,81,100,15.03193569,1.308382511,3.847729445,0,0,0,0,0,0,0,0,0,0,0,2,0,0,56,
4/13/2026 15:39:35,,86c8cfe04bc19458adcf3c880baccfeb7a03bd7c,115.4577942,650,650,42.76315689,32.35293961,44,8,28.75,44.44444275,1,0.6738003492,29.29397202,85.4905014,1,0,0,0,0,1,0,2,4,0,74,0,11,7,5,0,70,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,0,0,0,9,0,5,0,0,0,0,0,0,49,0,26,4,4,1,113,3,0,0,0,17,15,0,17.24206543,1.520885229,0.7880412936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,
4/13/2026 15:40:51,,86c8cfe04bc19458adcf3c880baccfeb7a03bd7c,77.50300598,380,380,25,17.64705849,44,6,32.33333206,33.33333206,1,2.254887819,43.20671844,32.04127121,1,0,1,0,0,7,0,4,4,1,36,0,2,3,0,0,140,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,1,0,23,0,0,0,3,0,4,0,0,0,0,0,0,25,0,18,4,4,1,113,3,0,0,0,15,13,0,14.59694958,1.4836725,0.5019821525,0,0,0,0,0,0,0,0,0,0,0,2,0,0,11,
4/14/2026 8:56:28,,86c8cfe04bc19458adcf3c880baccfeb7a03bd7c,244.8976746,1410,1410,91.55844116,100,4,7,18.4285717,78.57142639,0,162.9256439,25.29083061,56.68366623,92,21,64,1,0,3,0,1,5,0,44,2,19,3,0,0,60.625,45,80,51,39,0,5,2,0,7,3,0,10,6,0,21,21,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,17,0,0,0,1,0,0,10,0,1,0,0,0,28,1,5,7,2,1,85,2,1,1.300000072,1.599999905,34,28,100,7.277585506,2.860382557,6.584391117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
4/14/2026 8:59:40,,86c8cfe04bc19458adcf3c880baccfeb7a03bd7c,192.399231,1710,1710,74.02597046,100,7,7,44.2857132,76.92308044,0,118.8529816,0.6801496744,72.86681366,63,15,58,0,1,0,0,0,0,0,34,8,8,14,0,20,0,0,0,122,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,83,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,55,3,1.449999928,1,1.599999905,33,27,100,5.851051331,2.342005253,3.363574028,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4/14/2026 9:03:23,,86c8cfe04bc19458adcf3c880baccfeb7a03bd7c,222.2421417,1140,1140,44.70588303,66.66666412,14,18,19.5,78.125,1,85.28414154,0.5784066916,136.3766174,49,8,33,0,0,0,0,0,0,0,26,0,4,6,21,160,0,0,45,0,0,0,0,0,0,63,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,3,0,0,0,0,0,0,9,3,1,0,2,0,0,0,30,25,66.66666412,10.21834755,1.892906427,2.675549507,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,
4/14/2026 9:07:04,,86c8cfe04bc19458adcf3c880baccfeb7a03bd7c,220.8794098,1500,1500,58.82352829,73.33333588,21,18,21.22222137,78.125,0,104.3916779,4.994902611,111.4939346,61,9,36,1,2,0,0,0,0,0,25,1,5,5,11,80,0,0,70,0,0,0,0,0,0,87,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,0,0,0,0,0,0,9,3,1,0,2,1.899999857,1.900000215,1.449999928,31,25,66.66666412,9.345948219,2.15700841,1.9434129,0,0,2,0,0,0,0,0,0,0,0,0,0,11,0,
4/14/2026 9:10:08,,86c8cfe04bc19458adcf3c880baccfeb7a03bd7c,183.6183014,1350,1350,81.8181839,80,34,3,33.66666794,61.53845978,0,71.55188751,9.500605583,102.5668564,54,4,35,1,0,1,0,1,0,1,34,2,28,5,11,40,130,0,0,0,0,0,21,0,0,0,0,0,20,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,3,0,0,0,7,0,8,0,0,0,6,2,4,17,1,1.149999976,1,1.299999952,23,19,66.66666412,10.42749596,5.266139984,1.385646343,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,
4/14/2026 9:11:17,,86c8cfe04bc19458adcf3c880baccfeb7a03bd7c,68.50004578,480,480,31.57894707,23.52941132,34,6,31.33333397,33.33333206,1,0,28.97390938,39.52616119,0,0,0,0,0,0,0,0,4,0,53,2,3,3,1,0,80,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,17,0,0,0,12,0,3,0,0,0,0,0,0,29,6,20,4,4,1,113,3,0,0,0,13,11,0,17.42345047,1.752967477,0.5999491215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
4/14/2026 9:13:05,,86c8cfe04bc19458adcf3c880baccfeb7a03bd7c,107.7793427,730,730,48.0263176,38.23529434,34,8,28,44.44444275,1,2.459108591,37.15681839,68.16339111,2,0,1,0,0,4,0,3,8,0,85,3,2,4,3,0,70,160,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,34,0,0,0,10,0,5,0,0,0,0,0,0,67,4,24,4,4,1,113,3,0,0,0,24,22,0,19.21018028,1.476224422,0.9139234424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,
4/14/2026 9:18:32,,86c8cfe04bc19458adcf3c880baccfeb7a03bd7c,327.5202637,1630,1630,107.2368393,88.23529053,39,13,20.84615326,100,1,32.50802231,72.99364471,222.016861,21,9,9,0,0,1,0,4,15,0,168,2,10,18,7,0,110,235,0,0,0,0,0,0,0,0,0,0,0,0,0,37,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,10,0,10,0,0,0,0,0,0,120,2,61,4,4,1,113,3,0,0,0,60,57,100,18.34291649,1.714977622,2.581711531,0,0,0,0,0,0,0,0,0,0,0,0,4,0,29,
4/14/2026 9:24:50,,86c8cfe04bc19458adcf3c880baccfeb7a03bd7c,378.0405273,1680,1680,110.5263138,91.1764679,44,13,20.84615326,100,1,55.83819199,147.8839569,174.3177948,34,15,23,0,0,18,6,10,24,1,133,7,11,19,0,0,148.125,335,0,0,0,0,0,0,0,0,0,0,0,0,0,65,79,0,0,0,0,4,0,3,0,0,0,0,0,0,6,11,129,0,0,0,7,0,15,0,0,0,0,0,0,88,9,50,4,4,1,113,3,0,0,0,76,71,100,17.06638718,1.883060575,2.25936985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,
4/14/2026 9:26:15,,86c8cfe04bc19458adcf3c880baccfeb7a03bd7c,85.13960266,480,480,31.57894707,23.52941132,44,6,31,33.33333206,1,0,24.84702492,60.29275513,0,0,0,0,0,2,7,3,3,0,31,1,9,7,0,0,110,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,19,0,0,0,9,0,5,0,0,0,0,0,0,2,1,25,4,4,1,113,3,0,0,0,11,9,0,14.93646336,1.295723081,0.3906739652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
4/14/2026 9:26:56,,86c8cfe04bc19458adcf3c880baccfeb7a03bd7c,42.08005142,210,210,13.81578922,8.823529243,44,4,33,22.22222137,1,1.560243011,16.27266884,24.24720573,1,0,0,0,0,3,1,3,2,0,17,0,6,3,0,0,80,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,8,0,0,0,3,0,2,0,0,0,0,0,0,3,0,10,4,4,1,113,3,0,0,0,9,7,0,15.78331089,1.43912816,0.1817906499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
4/14/2026 9:29:17,,86c8cfe04bc19458adcf3c880baccfeb7a03bd7c,140.7793579,850,850,55.92105103,38.23529434,49,12,26.66666603,94.44444275,1,5.505622387,56.39205551,78.88159943,2,2,2,0,0,13,14,6,3,1,39,2,11,8,1,0,150,85,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,4,0,0,0,0,0,0,0,0,4,22,14,0,0,0,6,0,7,0,0,0,0,0,0,16,3,23,4,4,1,113,3,0,0,0,16,10,100,16.6469326,1.614601851,0.6702398062,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,
4/14/2026 9:35:12,,86c8cfe04bc19458adcf3c880baccfeb7a03bd7c,320.9399719,2090,2090,137.5,100,54,13,20,100,0,60.71767426,221.4205627,38.80033875,30,18,25,0,0,23,35,13,28,1,32,0,14,4,0,0,122,260,0,0,0,0,6,0,0,0,0,0,0,0,0,66,83,0,0,0,0,2,0,9,0,0,0,0,0,0,18,35,124,0,0,0,10,0,6,0,0,0,0,0,0,7,0,18,4,4,1,113,3,2.049999952,1.200000048,1.599999905,56,51,100,17.06490135,1.57034719,1.394142032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,
4/14/2026 12:24:45,,86c8cfe04bc19458adcf3c880baccfeb7a03bd7c,270.7599792,1410,1410,91.55844116,100,5,7,17.7142849,85.7142868,0,139.9862671,21.38006592,109.3920898,84,13,60,0,0,2,3,4,6,0,23,16,31,10,2,20,103.125,50,0,53,27,0,6,0,0,6,0,0,14,1,0,16,28,0,0,2,4,0,0,0,0,0,0,0,0,1,1,1,13,1,1,3,4,1,1,6,5,3,1,0,1,4,8,13,7,2,1,85,2,1.599999905,1.200000048,1.149999976,39,35,100,8.451527596,3.228067398,7.81345892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
4/14/2026 12:27:16,,86c8cfe04bc19458adcf3c880baccfeb7a03bd7c,156.4000092,1710,1710,74.02597046,100,9,7,45.7142868,84.61538696,0,86.29766846,18.65155792,51.45091629,34,16,39,0,0,0,12,0,0,0,2,12,14,12,0,30,0,0,0,91,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,8,0,0,0,0,0,0,0,0,0,0,0,0,0,17,77,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,55,3,1.599999905,1.100000024,1.299999952,46,42,100,7.743171215,2.607487917,2.96658349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4/14/2026 12:30:16,,86c8cfe04bc19458adcf3c880baccfeb7a03bd7c,179.4573822,1530,1530,60,76.66666412,15,18,21.22222137,75,0,64.13735199,1.849300027,113.4701462,39,4,23,0,1,0,0,0,0,0,25,8,6,9,10,40,0,0,55,0,0,0,0,0,0,49,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,12,0,0,0,0,0,0,9,3,1,0,2,1,2.000000238,2.200000048,31,29,66.66666412,9.839717865,1.971856475,2.274825096,0,0,2,0,0,0,0,0,0,0,0,0,0,10,0,
4/14/2026 12:33:23,,86c8cfe04bc19458adcf3c880baccfeb7a03bd7c,188.2423401,1290,1290,78.1818161,77.5,30,2,34,65.38461304,0,84.49163818,3.212519407,100.5393143,53,4,35,0,0,1,0,1,0,0,14,16,36,8,8,60,190,0,0,0,0,0,20,4,0,0,0,0,25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,0,0,5,2,5,0,0,0,6,2,4,17,1,1,1.100000024,1.149999976,27,20,66.66666412,10.75550842,6.297145367,1.981305838,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,
4/14/2026 12:37:11,,86c8cfe04bc19458adcf3c880baccfeb7a03bd7c,222.5183258,1270,1270,83.55263519,67.64705658,35,12,21.83333397,94.44444275,1,33.24037552,113.6033096,75.67474365,18,9,13,0,0,4,47,6,7,0,29,4,12,10,0,0,150,110,0,0,0,0,3,3,0,0,0,0,0,0,0,33,43,0,0,0,0,0,0,0,0,0,0,0,0,0,4,50,30,0,0,0,3,0,17,0,0,0,0,0,0,7,1,39,4,4,1,113,3,0,0,0,37,31,100,17.95811272,1.40564394,2.71250844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,
4/14/2026 12:42:21,,86c8cfe04bc19458adcf3c880baccfeb7a03bd7c,314.6408691,2090,2090,137.5,100,40,13,18.76922989,100,0,45.00918198,239.9611053,29.67017365,22,12,20,0,0,12,73,18,31,0,28,10,5,1,0,0,152,245,0,0,0,0,2,1,0,0,0,0,0,0,0,44,30,1,0,0,0,1,3,17,0,0,0,0,0,0,10,73,119,0,0,0,0,0,0,0,0,0,0,0,0,28,13,3,4,4,1,113,3,1.449999928,1.500000119,1.749999881,54,50,100,17.79141235,1.710411787,2.589742184,0,0,0,0,0,0,0,0,0,0,0,2,0,0,37,
4/15/2026 11:59:58,eue5u742cs,5953ebc01c53dc47066142b416c932f7e8a07982,114.2488327,950,950,61.68831253,71.875,1,2,24,21.4285717,0,13.98329163,64.77159882,35.48296356,6,2,2,0,0,22,14,4,2,0,48,3,2,3,1,40,70,15,5,4,5,0,0,0,0,2,11,0,0,0,0,1,6,0,22,23,3,0,0,0,0,0,0,1,1,0,2,2,2,8,0,1,2,1,2,0,0,0,2,1,0,22,0,6,7,2,1,85,2,1,1.100000024,1.149999976,20,16,0,8.033010483,3.383105755,6.136193275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
4/15/2026 12:01:23,XwAClo1iHh,5953ebc01c53dc47066142b416c932f7e8a07982,90.55914307,1230,1230,53.24675369,65,3,5,50.59999847,53.84615326,0,5.966689587,39.53717422,45.04948425,3,1,0,0,0,3,8,3,2,0,23,25,0,3,0,130,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,14,0,0,0,0,0,0,0,0,0,0,0,0,23,83,44,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,55,3,1.299999952,1.300000072,1,15,12,50,3.309330702,2.154581547,3.636467457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4/15/2026 12:04:46,7hkyTyK2Pi,5953ebc01c53dc47066142b416c932f7e8a07982,200.1485748,1350,1350,52.94117737,56.66666794,10,18,20.55555534,78.125,0,43.86616898,19.70319366,136.594101,9,6,1,1,5,2,1,0,2,0,52,2,6,4,24,120,0,0,80,0,0,0,0,0,0,4,14,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2,1,0,0,0,0,0,0,9,3,1,0,2,1.599999905,1.400000095,2.500000238,40,35,66.66666412,9.022391319,2.872140884,3.699904919,0,0,5,0,0,0,0,0,0,0,0,0,0,24,0,
4/15/2026 12:04:55,,cda251c024ea13bd0d6c5fe92ce4874695acc762,75.65966797,140,140,9.090909004,15.625,0,1,29,7.142857075,1,44.91589355,21.3404007,9.403280258,1,10,4,2,1,4,0,0,0,0,3,1,1,0,1,20,127.625,0,0,6,24,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,85,2,0,0,0,20,0,0,4.354458332,3.143779755,8.911849976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4/15/2026 12:06:04,,cda251c024ea13bd0d6c5fe92ce4874695acc762,70.53787231,250,250,16.23376656,25,0,1,29,7.142857075,1,25.72483253,8.063596725,36.74956512,1,6,5,2,0,0,1,0,0,1,21,7,0,2,2,60,78.625,15,0,1,29,0,0,0,0,0,0,7,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,11,6,2,7,2,1,85,2,0,0,0,9,5,0,6.200324059,2.610523701,3.215360403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
