timestamp,levelPlayID,playerId,timePlayed,TotalScore,MapScore,MapScorePercentage,MapSkipped,enemiesKilledPct,HealthBarrelsTaken,PowerUpsTaken,AvgEnemiesAliveOnPowerUpTaken,lootTakenPct,deaths,bowmanTime,knightTime,berserkerTime,bowLightAtk,bowHeavyAtk,bowLightDash,bowHeavyDash,bowDefense,knightLightAtk,knightHeavyAtk,knightLightDash,knightHeavyDash,knightDefense,berserkLightAtk,berserkHeavyAtk,berserkLightDash,berserkHeavyDash,berserkDefense,damageTakenMelee,damageTakenRanged,damageTakenGuardianShield,damageTakenTraps,BowLightAttacksMeleeEnemy,BowHeavyAttacksMeleeEnemy,BowHeavyDashesMeleeEnemy,BowLightAttacksRangedEnemy,BowHeavyAttacksRangedEnemy,BowHeavyDashesRangedEnemy,BowLightAttacksBomberEnemy,BowHeavyAttacksBomberEnemy,BowHeavyDashesBomberEnemy,BowLightAttacksAssassinEnemy,BowHeavyAttacksAssassinEnemy,BowHeavyDashesAssassinEnemy,BowLightAttacksGuardianEnemy,BowHeavyAttacksGuardianEnemy,BowHeavyDashesGuardianEnemy,KnightLightAttacksMeleeEnemy,KnightHeavyAttacksMeleeEnemy,KnightHeavyDashesMeleeEnemy,KnightLightAttacksRangedEnemy,KnightHeavyAttacksRangedEnemy,KnightHeavyDashesRangedEnemy,KnightLightAttacksBomberEnemy,KnightHeavyAttacksBomberEnemy,KnightHeavyDashesBomberEnemy,KnightLightAttacksAssassinEnemy,KnightHeavyAttacksAssassinEnemy,KnightHeavyDashesAssassinEnemy,KnightLightAttacksGuardianEnemy,KnightHeavyAttacksGuardianEnemy,KnightHeavyDashesGuardianEnemy,BerserkerLightAttacksMeleeEnemy,BerserkerHeavyAttacksMeleeEnemy,BerserkerHeavyDashesMeleeEnemy,BerserkerLightAttacksRangedEnemy,BerserkerHeavyAttacksRangedEnemy,BerserkerHeavyDashesRangedEnemy,BerserkerLightAttacksBomberEnemy,BerserkerHeavyAttacksBomberEnemy,BerserkerHeavyDashesBomberEnemy,BerserkerLightAttacksAssassinEnemy,BerserkerHeavyAttacksAssassinEnemy,BerserkerHeavyDashesAssassinEnemy,BerserkerLightAttacksGuardianEnemy,BerserkerHeavyAttacksGuardianEnemy,BerserkerHeavyDashesGuardianEnemy,GeometryBehavior,FurnishingBehaviorSpread,FurnishingBehaviorRatio,EnemyBehaviorRatio,EnemyBehaviorDifficulty,AttackSpeedMultiplier,MovementSpeedMultiplier,DamageMultiplier,FormChangeCount,FormChangeCountInCombat,OptionalRoomPercentage,AverageDistanceToMainPath,AverageDistanceToWall,AverageDistanceToEnemies,BowDefenseToMelee,BowDefenseToRanged,BowDefenseToBomber,BowDefenseToAssasssin,BowDefenseToGuardian,KnightDefenseToMelee,KnightDefenseToRanged,KnightDefenseToBomber,KnightDefenseToAssasssin,KnightDefenseToGuardian,BerserkerDefenseToMelee,BerserkerDefenseToRanged,BerserkerDefenseToBomber,BerserkerDefenseToAssasssin,BerserkerDefenseToGuardian,IsEasy,PowerUpsTakenPercent
5/18/2026 18:37:18,,ae8fbea3c9e4b88052ecb444da7e988c11219a4a,96.85940552,900,900,300,0,55.55555725,67,5,20.20000076,57.1428566,0,1.575601339,4.846946716,90.43670654,0,0,0,0,1,4,0,0,0,0,80,0,6,0,15,40,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,2,2,0,2,1.149999976,1.200000048,1.299999952,7,5,0,1.760924459,1.786564469,1.205401063,0,0,2,0,0,0,0,0,0,0,0,0,0,12,0,1,
5/18/2026 18:38:47,,ae8fbea3c9e4b88052ecb444da7e988c11219a4a,85.47982788,1190,1190,396.6666565,0,44.44444275,78,5,27.60000038,55.17241287,0,5.975310802,79.24020386,0.2643211782,8,0,0,0,0,3,40,11,5,0,0,0,0,0,0,0,0,160,40,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,50,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,2,123,0,1.149999976,1.100000024,1.449999928,8,6,0,2.486144781,3.246310234,0.5936873555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,
5/19/2026 12:57:23,,8ad1e17f6674a0e1ed52c7533ddddea08aaa067c,160.5590515,860,860,286.6666565,0,56.25,5,3,22,66.66666412,0,93.53507996,43.66072845,23.36295891,104,1,0,0,0,21,0,0,4,1,18,0,3,1,0,20,38.625,10,0,48,2,0,4,0,0,19,0,0,0,0,0,0,0,0,12,0,0,0,0,1,3,0,2,2,0,0,3,0,6,0,0,0,1,0,2,0,0,0,0,0,0,5,0,0,7,0,2,47,1,1,1,1.449999928,13,7,0,3.615371227,2.730596304,7.12514782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,
5/19/2026 12:59:44,,8ad1e17f6674a0e1ed52c7533ddddea08aaa067c,141.7785797,870,870,290,0,80.7692337,15,5,13.39999962,57.69230652,0,87.16889954,42.61130524,11.99953747,46,13,0,1,0,14,0,0,2,0,24,0,0,0,0,45,0,0,0,42,78,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,30,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,55,0,1.149999976,1.200000048,1.299999952,19,15,0,2.586287975,2.909165144,2.868657589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
5/19/2026 13:02:46,,8ad1e17f6674a0e1ed52c7533ddddea08aaa067c,185.2388458,1200,1200,400,0,74.07407379,26,10,19,75,0,168.8382874,12.25632477,4.144288063,161,1,1,1,0,3,0,0,1,1,6,0,0,0,0,20,0,0,120,0,0,0,0,0,0,108,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,2,0,2,1.449999928,1.300000072,1.599999905,11,5,0,5.518144131,1.464769244,3.611237764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
5/19/2026 13:04:57,,8ad1e17f6674a0e1ed52c7533ddddea08aaa067c,126.4998703,1220,1220,406.6666565,0,44.44444275,37,6,32.5,58.62068939,0,34.35836792,51.7735939,40.36856079,18,0,1,1,0,6,0,1,8,0,90,0,0,2,0,40,19.5,185,80,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,77,0,0,0,0,0,0,0,0,0,2,0,0,123,0,5,9,2,2,123,0,1.149999976,1.300000072,1.299999952,32,28,0,4.47539711,3.58579731,1.638179064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,
5/19/2026 13:08:04,,8ad1e17f6674a0e1ed52c7533ddddea08aaa067c,189.9204559,810,810,270,0,44.1860466,46,4,38.75,46.42856979,1,6.065811634,108.166832,75.68785858,7,0,0,0,0,17,0,6,12,2,154,0,3,7,0,30,120,190,40,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,5,0,0,1,0,0,0,5,0,65,13,0,0,19,0,2,7,0,0,0,0,0,86,0,11,0,2,0,103,1,0,0,0,53,47,0,5.518646717,1.374339461,1.948066711,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23,1,
5/19/2026 13:12:07,,8ad1e17f6674a0e1ed52c7533ddddea08aaa067c,240.7189178,1130,1130,376.6666565,0,58.139534,56,9,29.44444466,67.85713959,1,20.82579803,78.36312866,141.531723,24,0,0,0,0,6,0,1,4,0,191,0,6,18,2,30,117.5,160,60,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,4,0,0,1,0,0,0,0,0,41,10,0,4,34,0,4,5,0,1,0,0,0,80,0,18,0,2,0,103,1,0,0,0,46,41,0,6.490214348,1.446604133,2.130199909,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,1,
5/19/2026 13:18:07,,8ad1e17f6674a0e1ed52c7533ddddea08aaa067c,363.7659607,2180,2180,726.666687,0,100,72,10,26.5,92.85713959,0,0,155.1803741,208.582428,0,0,0,0,0,18,0,2,10,0,357,0,8,22,0,30,160,215,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,2,0,8,0,0,2,0,0,0,1,0,72,25,0,2,49,0,1,16,0,2,0,0,0,172,0,18,0,2,0,103,1,1.599999905,1.400000095,1.299999952,75,63,0,4.220212936,1.436368585,2.373465538,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29,1,
5/19/2026 13:20:33,,8ad1e17f6674a0e1ed52c7533ddddea08aaa067c,143.3992767,1260,1260,420,0,69.04762268,76,3,31.33333397,63.63636398,0,94.57196045,28.45093918,20.37735176,86,15,0,0,0,4,0,0,1,0,43,0,0,1,0,60,0,0,40,0,0,0,0,0,0,0,0,0,38,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15,1,1,0,0,0,4,0,1,20,0,1.149999976,1.100000024,1.149999976,13,10,0,1.063488841,1.731327772,0.8066542745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
5/19/2026 13:23:10,,8ad1e17f6674a0e1ed52c7533ddddea08aaa067c,157.4800873,860,860,286.6666565,0,56.25,81,3,22.66666603,66.66666412,0,44.6966095,48.2844162,64.49879456,48,0,0,0,0,16,0,0,2,1,93,0,5,6,0,65,130,15,25,24,0,0,3,0,0,7,0,0,0,0,0,0,0,0,10,0,11,0,0,0,2,0,1,2,0,0,0,0,6,27,0,3,9,0,0,14,0,1,0,0,0,9,0,3,7,0,2,47,1,1.149999976,1.100000024,1.149999976,28,24,0,4.158068657,2.953970194,0.8038775921,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,
5/19/2026 13:25:14,,8ad1e17f6674a0e1ed52c7533ddddea08aaa067c,125.4803467,870,870,290,0,80.7692337,87,5,13.60000038,42.30769348,0,96.69184113,13.35670853,15.43206501,37,18,2,0,0,6,0,0,1,0,18,0,1,1,0,0,0,0,0,31,105,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,26,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,55,0,1.149999976,1.300000072,1.149999976,7,5,0,2.484362364,2.7302742,0.446336776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
5/19/2026 13:27:19,,8ad1e17f6674a0e1ed52c7533ddddea08aaa067c,121.7999344,840,840,280,0,37.0370369,97,8,24.375,64.2857132,0,0,21.65347481,100.1463699,0,0,0,0,0,6,0,3,0,0,112,0,12,1,0,60,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,1,0,0,0,0,0,0,0,2,2,0,2,1.449999928,1.300000072,1.299999952,12,9,0,3.618075132,1.403483272,0.5591849089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
5/19/2026 13:31:46,,8ad1e17f6674a0e1ed52c7533ddddea08aaa067c,266.7590027,2240,2240,746.666687,0,97.22222137,112,11,19.18181801,89.65517426,0,0,119.7710876,146.9879761,0,0,0,0,0,1,0,5,3,0,219,0,30,15,0,20,0,190,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,116,0,0,0,0,0,0,0,0,0,16,0,4,320,0,16,9,2,2,123,0,1.899999857,1.400000095,1.149999976,44,36,0,6.605051041,3.763703585,0.7353371382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,
5/19/2026 13:36:30,,8ad1e17f6674a0e1ed52c7533ddddea08aaa067c,284.6585388,2080,2080,693.333313,0,93.02325439,128,10,26.5,92.85713959,0,0,112.0108032,172.6467743,0,0,0,0,0,9,0,5,1,0,282,0,24,25,0,15,110,90,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,4,0,0,1,0,0,0,0,0,48,18,0,0,33,0,3,9,0,1,0,0,0,123,0,23,0,2,0,103,1,1.599999905,1.200000048,1.599999905,51,40,0,5.130371571,1.510459065,0.9748247862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,
5/19/2026 13:38:26,,8ad1e17f6674a0e1ed52c7533ddddea08aaa067c,117.998848,1260,1260,420,0,69.04762268,132,3,29.66666603,63.63636398,0,0,6.856711864,111.1421738,0,0,0,0,0,4,0,0,0,0,188,0,10,1,0,120,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,80,0,1,0,0,0,4,0,1,20,0,1.149999976,1.200000048,1,5,3,0,1.971628666,1.826835752,0.4241844118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
5/21/2026 15:03:03,,ae8fbea3c9e4b88052ecb444da7e988c11219a4a,19.41832924,0,0,0,0,0,0,0,0,0,1,0,19.41832924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,10,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,47,1,0,0,0,1,0,0,2.080379725,2.604259729,4.769382477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
5/21/2026 15:03:16,,ae8fbea3c9e4b88052ecb444da7e988c11219a4a,13.82085133,0,0,0,0,0,0,0,0,0,1,0,13.82085133,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,95,10,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,47,1,0,0,0,2,0,0,4.950576305,4.114624023,2.488533735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
5/22/2026 15:03:42,,6674fb7b94ccad5d3a6b50fa62d3250c21d43039,216.7792664,1120,1120,373.3333435,0,100,13,10,6.900000095,88.46154022,0,161.0260468,43.40956879,12.34513664,38,32,7,0,9,8,2,1,0,1,4,3,0,0,4,135,0,0,35,15,162,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,55,0,1.599999905,1.100000024,1.749999881,16,6,0,6.734674454,2.358696222,7.004172802,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
5/22/2026 15:04:51,,6674fb7b94ccad5d3a6b50fa62d3250c21d43039,70.23960114,400,400,133.3333282,0,16.66666603,20,4,31.5,37.93103409,1,33.33212662,9.548388481,27.35899734,13,1,0,0,1,4,0,0,0,1,6,8,0,0,1,0,7.5,200,75,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,20,0,9,2,2,123,0,0,0,0,6,3,0,5.734380245,4.839025497,1.594324112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,
5/22/2026 15:05:15,,6674fb7b94ccad5d3a6b50fa62d3250c21d43039,23.9395256,60,60,20,0,0,25,2,36,24.13793182,1,16.090662,5.868675709,1.980213642,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,20,0,110,60,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,2,123,0,0,0,0,7,5,0,2.231202364,2.122226954,0.784401834,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,
5/22/2026 15:05:34,,6674fb7b94ccad5d3a6b50fa62d3250c21d43039,18.74041367,30,30,10,0,0,26,1,36,6.896551609,1,10.72292137,8.017515182,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,140,55,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,2,123,0,0,0,0,3,1,0,12.54049397,2.187879324,0.5081297159,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,1,
5/22/2026 15:06:09,,6674fb7b94ccad5d3a6b50fa62d3250c21d43039,34.75945663,30,30,10,0,0,27,1,36,6.896551609,1,0,34.75945663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,2,123,0,0,0,0,2,0,0,11.79810619,3.178269148,0.789655149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
5/22/2026 15:06:27,,6674fb7b94ccad5d3a6b50fa62d3250c21d43039,18.40036011,30,30,10,0,0,31,1,36,17.24137878,1,0,18.40036011,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,70,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,2,123,0,0,0,0,2,0,0,4.931100368,3.494704962,0.351474613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
5/22/2026 15:07:26,,6674fb7b94ccad5d3a6b50fa62d3250c21d43039,58.59366989,60,60,20,0,2.777777672,33,1,36,10.34482765,1,0,58.59366989,0,0,0,0,0,0,2,3,0,0,1,0,0,0,0,0,20,0,65,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,2,123,0,0,0,0,2,0,0,8.999927521,2.812641859,1.799072027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,
5/22/2026 15:07:55,,6674fb7b94ccad5d3a6b50fa62d3250c21d43039,29.70702744,140,140,46.66666794,0,5.555555344,39,2,36,27.58620644,1,0,29.70702744,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,20,0,215,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,2,123,0,0,0,0,2,0,0,2.621766329,2.443593502,0.5124570727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,
5/22/2026 15:12:15,,6674fb7b94ccad5d3a6b50fa62d3250c21d43039,191.8189392,810,810,270,0,41.66666794,49,4,28,48.27586365,1,0.6522179842,177.2830658,13.88317966,0,0,0,0,0,4,50,5,4,5,0,0,2,1,3,80,0,135,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,56,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,2,2,123,0,0,0,0,4,0,0,3.158153772,2.812633276,2.202807426,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,1,
5/22/2026 15:12:31,,6674fb7b94ccad5d3a6b50fa62d3250c21d43039,16.86849976,0,0,0,0,0,52,0,0,10.34482765,1,0,16.86849976,0,0,0,0,0,0,0,0,1,2,4,0,0,0,0,0,0,0,150,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,2,123,0,0,0,0,2,0,0,5.591527939,2.399912596,0.183412075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,
5/22/2026 15:13:36,,6674fb7b94ccad5d3a6b50fa62d3250c21d43039,59.27166748,60,60,20,0,0,57,2,36,24.13793182,1,0,59.27166748,0,0,0,0,0,0,0,0,2,5,5,0,0,0,0,0,60,0,200,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,2,123,0,0,0,0,2,0,0,4.819478512,2.956744432,0.7256092429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,
5/22/2026 15:14:53,,6674fb7b94ccad5d3a6b50fa62d3250c21d43039,75.03561401,30,30,10,0,0,60,1,36,13.79310322,1,0,75.03561401,0,0,0,0,0,0,1,0,0,3,2,0,0,0,0,0,40,0,200,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,2,123,0,0,0,0,2,0,0,12.0919466,2.085246325,0.7462174892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,
5/22/2026 15:15:44,,6674fb7b94ccad5d3a6b50fa62d3250c21d43039,51.46401978,60,60,20,0,0,67,2,36,31.03448296,1,0.8018016219,14.57343197,36.08877945,0,0,0,0,0,0,2,0,0,1,1,0,1,3,1,0,0,80,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,2,2,123,0,0,0,0,5,3,0,4.684284687,3.172725201,0.5390238166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,
5/22/2026 15:17:16,,6674fb7b94ccad5d3a6b50fa62d3250c21d43039,91.50003815,1220,1220,406.6666565,0,44.44444275,80,6,26.66666603,65.51724243,0,0.8040485382,90.69594574,0,0,0,0,0,0,0,23,4,4,2,0,0,0,0,0,20,0,160,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,56,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,2,123,0,1.299999952,1.100000024,1.449999928,4,2,0,4.608484268,3.210592508,0.6632712483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,
5/22/2026 15:19:06,,6674fb7b94ccad5d3a6b50fa62d3250c21d43039,110.5396271,1260,1260,420,0,69.04762268,83,3,30.33333397,54.54545593,0,93.65653229,16.88392067,0,51,23,2,0,4,2,6,1,0,1,0,0,0,0,0,80,0,0,20,0,0,0,0,0,0,0,0,0,22,48,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,20,0,1.299999952,1,1.149999976,3,1,0,1.677650928,2.168145657,1.168825507,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,
5/22/2026 15:21:59,,6674fb7b94ccad5d3a6b50fa62d3250c21d43039,172.378891,1030,1030,343.3333435,0,51.16279221,92,6,36.33333206,53.57143021,1,9.227343559,163.1513977,0,5,2,0,0,0,8,52,1,4,3,0,0,0,0,0,0,190,60,20,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,4,0,0,0,0,0,0,2,42,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,103,1,0,0,0,6,4,0,5.972702026,1.33603847,1.525776029,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,1,
5/22/2026 15:22:44,,6674fb7b94ccad5d3a6b50fa62d3250c21d43039,45.37854767,180,180,60,0,2.325581312,101,5,43,50,1,40.65667725,4.721939087,0,0,0,3,4,0,0,0,1,1,0,0,0,0,0,0,15,137.625,80,20,1,0,0,2,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,103,1,0,0,0,3,1,0,5.801222801,1.147303462,0.3603001535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
5/22/2026 15:23:35,,6674fb7b94ccad5d3a6b50fa62d3250c21d43039,50.58165741,290,290,96.66666412,0,11.6279068,105,4,39.75,28.5714283,1,0.4480554163,39.11909866,11.01445961,0,0,0,0,0,0,10,2,2,0,0,0,2,1,3,0,100,60,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,103,1,0,0,0,9,6,0,0.9543250203,1.385409117,0.3866178095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,
5/22/2026 15:24:10,,6674fb7b94ccad5d3a6b50fa62d3250c21d43039,35.0999527,60,60,20,0,0,109,2,43,21.4285717,1,0,35.0999527,0,0,0,0,0,0,3,0,1,2,6,0,0,0,0,0,0,90,120,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,103,1,0,0,0,2,0,0,1.647171259,1.395948887,0.2625394762,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,1,
5/22/2026 15:24:17,,6674fb7b94ccad5d3a6b50fa62d3250c21d43039,7.439256668,0,0,0,0,0,109,0,0,0,1,5.691418648,1.747836351,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,125,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,103,1,0,0,0,4,2,0,0.6450008154,1.890031099,0.06322294474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
5/22/2026 15:25:23,,6674fb7b94ccad5d3a6b50fa62d3250c21d43039,65.70135498,440,440,146.6666718,1,23.2558136,115,2,41,28.5714283,0,0,65.70135498,0,0,0,0,0,0,0,26,2,2,1,0,0,0,0,0,0,87.5,35,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,1,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,103,1,0,0,0,2,0,0,5.715681076,1.365228295,0.4574438334,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,1,
5/22/2026 15:27:21,,6674fb7b94ccad5d3a6b50fa62d3250c21d43039,118.2593842,970,530,176.6666718,0,50,120,4,20.25,75,1,48.34238815,69.91680908,0,0,13,1,0,0,4,18,6,2,1,0,0,0,0,0,120,30,20,105,0,38,0,0,3,0,1,6,0,0,3,0,0,1,0,0,20,2,2,0,4,0,6,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,47,1,0,0,0,3,3,0,6.206056595,3.04124856,0.6249290705,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,
5/22/2026 15:28:03,,6674fb7b94ccad5d3a6b50fa62d3250c21d43039,41.43962479,60,60,20,0,0,122,2,32,33.33333206,1,0.3176629245,41.12198257,0,0,0,0,0,0,2,2,5,1,0,0,0,0,0,0,0,110,20,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,47,1,0,0,0,4,2,0,9.272689819,2.360383034,0.265943706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
