timestamp,levelPlayID,playerId,timePlayed,TotalScore,MapScore,MapScorePercentage,enemiesKilledPct,HealthBarrelsTaken,PowerUpsTaken,AvgEnemiesAliveOnPowerUpTaken,lootTakenPct,deaths,bowmanTime,knightTime,berserkerTime,bowLightAtk,bowHeavyAtk,bowLightDash,bowHeavyDash,bowDefense,knightLightAtk,knightHeavyAtk,knightLightDash,knightHeavyDash,knightDefense,berserkLightAtk,berserkHeavyAtk,berserkLightDash,berserkHeavyDash,berserkDefense,damageTakenMelee,damageTakenRanged,damageTakenGuardianShield,damageTakenTraps,BowLightAttacksMeleeEnemy,BowHeavyAttacksMeleeEnemy,BowHeavyDashesMeleeEnemy,BowLightAttacksRangedEnemy,BowHeavyAttacksRangedEnemy,BowHeavyDashesRangedEnemy,BowLightAttacksBomberEnemy,BowHeavyAttacksBomberEnemy,BowHeavyDashesBomberEnemy,BowLightAttacksAssassinEnemy,BowHeavyAttacksAssassinEnemy,BowHeavyDashesAssassinEnemy,BowLightAttacksGuardianEnemy,BowHeavyAttacksGuardianEnemy,BowHeavyDashesGuardianEnemy,KnightLightAttacksMeleeEnemy,KnightHeavyAttacksMeleeEnemy,KnightHeavyDashesMeleeEnemy,KnightLightAttacksRangedEnemy,KnightHeavyAttacksRangedEnemy,KnightHeavyDashesRangedEnemy,KnightLightAttacksBomberEnemy,KnightHeavyAttacksBomberEnemy,KnightHeavyDashesBomberEnemy,KnightLightAttacksAssassinEnemy,KnightHeavyAttacksAssassinEnemy,KnightHeavyDashesAssassinEnemy,KnightLightAttacksGuardianEnemy,KnightHeavyAttacksGuardianEnemy,KnightHeavyDashesGuardianEnemy,BerserkerLightAttacksMeleeEnemy,BerserkerHeavyAttacksMeleeEnemy,BerserkerHeavyDashesMeleeEnemy,BerserkerLightAttacksRangedEnemy,BerserkerHeavyAttacksRangedEnemy,BerserkerHeavyDashesRangedEnemy,BerserkerLightAttacksBomberEnemy,BerserkerHeavyAttacksBomberEnemy,BerserkerHeavyDashesBomberEnemy,BerserkerLightAttacksAssassinEnemy,BerserkerHeavyAttacksAssassinEnemy,BerserkerHeavyDashesAssassinEnemy,BerserkerLightAttacksGuardianEnemy,BerserkerHeavyAttacksGuardianEnemy,BerserkerHeavyDashesGuardianEnemy,GeometryBehavior,FurnishingBehaviorSpread,FurnishingBehaviorRatio,EnemyBehaviorRatio,EnemyBehaviorDifficulty,AttackSpeedMultiplier,MovementSpeedMultiplier,DamageMultiplier,FormChangeCount,FormChangeCountInCombat,OptionalRoomPercentage,AverageDistanceToMainPath,AverageDistanceToWall,AverageDistanceToEnemies,BowDefenseToMelee,BowDefenseToRanged,BowDefenseToBomber,BowDefenseToAssasssin,BowDefenseToGuardian,KnightDefenseToMelee,KnightDefenseToRanged,KnightDefenseToBomber,KnightDefenseToAssasssin,KnightDefenseToGuardian,BerserkerDefenseToMelee,BerserkerDefenseToRanged,BerserkerDefenseToBomber,BerserkerDefenseToAssasssin,BerserkerDefenseToGuardian,POTakePct,HPTakePct,AvgEneAliveOnPOTakePct
3/12/2026 11:30:22,moPRgKJiuG,5953ebc01c53dc47066142b416c932f7e8a07982,56.73263931,930,930,54.069767,40.90909195,17,13,18.07692337,50,1,10.13335037,0,46.5994606,3,2,1,0,1,0,0,0,0,0,22,7,3,1,3,20,40,0,5,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,2,0,0,0,3,2,0,0,0,0,0,0,4,2,0,44,1,1.599999905,1.300000072,1.899999857,3,3,0,3.442112923,3.382343292,0.3643988371,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,54.16666667,33.33333333,82.1678335
3/12/2026 11:36:46,HJRInCdIFu,e967dc9b7177e4abf497f68b06561fcdd3fb0ebd,115.5101929,1220,1220,70.93022919,72.72727203,12,18,15.5,73.33333588,1,0,0,115.5101929,0,0,0,0,0,0,0,0,0,0,6,31,7,3,5,30,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,21,0,2,0,0,4,0,0,1,1,0,0,0,4,2,0,44,1,1.899999857,1.500000119,2.049999952,0,0,50,8.427100182,3.881911516,0.5220319033,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,75,66.66666667,70.45454545
3/12/2026 11:49:38,,3abf618e919c07766a50f1c7868f404b9061f589,113.3002014,2500,1490,86.6279068,100,9,21,10.95238113,90,0,37.84471893,75.45503998,0,14,6,2,0,0,44,0,2,0,5,0,0,0,0,0,170,60,0,20,9,5,0,2,2,0,0,6,0,0,2,0,0,0,0,30,0,0,2,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,44,1,2.049999952,1.500000119,2.350000143,2,2,100,11.34434128,2.515400648,3.835843325,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,87.5,100,49.78355061
3/12/2026 12:43:37,,6af69727f4e722686c620f409a9a22dfdd1596cf,91.53956604,2230,1280,74.41860199,68.1818161,11,19,14.31578922,73.33333588,0,88.159935,3.379539013,0,112,2,1,0,0,0,0,0,0,0,0,0,0,0,0,20,10,0,0,32,0,0,5,0,0,9,0,0,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,44,1,1.899999857,1.600000143,2.049999952,1,1,50,8.519564629,3.376801729,4.851333618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.16666667,50,65.07176919
3/12/2026 14:27:58,,99bbc3be92b789c960a41154aab4949617a0bdb4,92.52042389,2260,1340,77.90697479,81.8181839,10,20,12.10000038,83.33333588,0,14.28365231,7.862913609,70.37414551,14,2,0,0,1,1,1,0,0,1,6,28,0,0,1,10,40,0,0,10,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,28,0,1,4,0,0,6,0,0,3,0,0,0,0,4,2,0,44,1,2.500000238,1.500000119,1.749999881,4,3,50,9.584739685,3.267114639,1.584598303,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,83.33333333,83.33333333,55.00000173
3/12/2026 14:31:48,,99bbc3be92b789c960a41154aab4949617a0bdb4,87.7399826,1340,1340,77.90697479,81.8181839,10,20,12.80000019,80,1,0,0,87.7399826,0,0,0,0,0,0,0,0,0,0,43,28,0,0,1,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,21,0,2,3,0,5,1,0,5,2,0,0,0,0,4,2,0,44,1,2.200000048,1.500000119,2.049999952,0,0,50,10.30877018,3.73190856,0.9846271873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.33333333,66.66666667,58.18181905
3/12/2026 20:28:36,,e41779a9e75c1e3caf62a0b103db74f908610dc5,143.2996063,2530,1550,90.1162796,95.45454407,6,24,10.5,80,0,115.2145233,9.710846901,18.37401009,2,26,12,0,1,1,1,1,0,0,0,2,0,0,1,30,30,0,0,7,63,0,1,6,0,0,7,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,44,1,2.650000334,1.600000143,2.049999952,4,3,100,8.244002342,2.601477385,3.58066082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,47.72727273
3/12/2026 20:39:06,,e41779a9e75c1e3caf62a0b103db74f908610dc5,113.8409729,1580,1580,91.860466,100,6,24,11.375,80,2,0,0,113.8409729,0,0,0,0,0,0,0,0,0,0,94,11,9,0,4,110,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,20,0,6,1,0,4,3,0,14,3,0,0,0,0,4,2,0,44,1,2.350000143,2.000000238,1.749999881,0,0,100,11.69878674,3.060162306,0.8437880874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,51.70454545
3/12/2026 21:37:51,,2d86196b4abfdd02fdaa4c0f799e3f8cb2aef7fb,44.3227272,360,360,20.930233,4.545454502,29,1,22,6.666666508,3,11.81098652,32.51177597,0,11,0,0,0,0,0,0,1,2,1,0,0,0,0,0,10,10,0,20,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,44,1,1.149999976,1,1,1,1,0,3.43874383,1.956783295,0.7523152828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166666667,16.66666667,100
3/12/2026 21:39:06,,2d86196b4abfdd02fdaa4c0f799e3f8cb2aef7fb,39.62083435,420,420,24.4186039,4.545454502,27,3,22,13.33333302,1,16.0640316,0,23.55690384,11,0,0,0,0,0,0,0,0,0,3,0,2,3,0,50,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,44,1,1,1.100000024,1.299999952,2,2,0,4.01444006,2.132649899,0.6195760965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,16.66666667,100
3/12/2026 21:41:39,,2d86196b4abfdd02fdaa4c0f799e3f8cb2aef7fb,92.23972321,840,840,48.83720779,13.63636398,15,15,21.46666718,63.33333206,1,8.564577103,83.67503357,0,6,0,0,0,0,8,1,1,3,0,0,0,0,0,0,90,0,0,70,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,44,1,1.749999881,1.500000119,1.749999881,1,1,100,9.206115723,2.718911648,1.276069045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,66.66666667,97.57575989
3/12/2026 21:45:36,,2d86196b4abfdd02fdaa4c0f799e3f8cb2aef7fb,147.0027466,1250,1250,72.67441559,81.8181839,13,17,10.76470566,73.33333588,2,91.7564621,0,55.24637222,78,0,0,0,0,0,0,0,0,0,35,12,1,1,0,80,40,0,0,9,0,0,7,0,0,8,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,44,1,2.200000048,1.400000095,1.749999881,4,4,50,6.96411562,3.80141139,0.8412442803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.83333333,83.33333333,48.93048026
3/12/2026 21:47:39,,2d86196b4abfdd02fdaa4c0f799e3f8cb2aef7fb,66.5575943,600,600,34.8837204,13.63636398,23,7,22,33.33333206,1,21.5770874,44.98029709,0,20,0,0,0,0,1,0,7,3,0,0,0,0,0,0,30,40,0,60,0,0,0,2,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,44,1,1.149999976,1.300000072,1.449999928,1,1,50,9.961338043,2.010617733,0.5287494659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.16666667,50,100
3/16/2026 1:01:47,,d1c1cca82c298bc4c8bd611e40b65cf7ef465623,179.7813568,2290,1310,76.16278839,72.72727203,9,21,16.04761887,86.66666412,0,0,179.7813568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,110,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,5,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,44,1,2.049999952,1.500000119,2.350000143,0,0,50,8.107680321,3.624889851,2.291600704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.5,83.33333333,72.94372212
3/11/2026 20:16:27,,acd6748b16be8befc8dde0dfd1c6435977668611,280.1807861,8060,1720,92.97297668,100,21,9,17.55555534,86.66666412,0,24.2913208,242.3780365,13.51182652,21,2,1,1,1,133,21,15,21,1,17,1,0,0,0,100,50,105,5,4,1,0,2,0,0,9,5,0,0,0,0,1,5,0,48,18,16,4,0,7,9,0,4,4,2,11,38,8,36,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,4,2,3,84,3,1.749999881,1.100000024,1.449999928,17,10,100,10.66613102,3.699073792,1.623288512,0,0,0,0,1,0,0,0,0,0,3,0,0,0,11,100,80.95238095,42.81842767
3/11/2026 19:40:29,YU34DsM4Hh,ae8fbea3c9e4b88052ecb444da7e988c11219a4a,60.06592178,7020,1010,54.01069641,58.33333206,18,12,15.08333302,53.33333206,1,31.78302002,28.28307343,0,21,4,4,1,0,4,10,4,1,0,0,0,0,0,0,50,50,0,20,3,8,0,7,2,0,6,7,0,0,0,0,0,0,0,7,9,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,38,2,1.749999881,1.300000072,1.599999905,10,9,0,2.791315794,3.389253378,0.625249505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,80,62.8472209
3/11/2026 19:45:36,PL2uDmWCRf,ae8fbea3c9e4b88052ecb444da7e988c11219a4a,63.41587067,9930,1130,60.42780685,58.33333206,14,16,16.25,66.66666412,1,6.333361149,46.84945679,10.23334885,7,1,0,0,0,8,10,3,1,0,11,5,0,0,0,30,50,0,0,5,0,0,0,0,0,1,3,0,0,0,0,0,0,0,4,8,4,5,1,3,2,0,1,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,38,2,1.749999881,1.700000167,1.599999905,8,8,0,3.696954012,3.294177055,0.3997713327,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,64,80,67.70833333
3/11/2026 19:54:37,m5McW3NTe6,ae8fbea3c9e4b88052ecb444da7e988c11219a4a,62.9158783,15590,1070,57.21924973,58.33333206,16,14,15,60,1,14.26662064,23.88314056,24.76646042,1,4,1,0,0,2,9,4,2,0,4,10,3,2,0,60,50,0,35,0,6,0,0,2,0,0,6,0,0,0,0,0,0,0,3,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,4,1,0,1,2,0,0,0,0,0,0,4,3,0,38,2,1.149999976,1.500000119,2.200000048,7,7,0,3.549422979,3.0519526,0.267700702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,80,62.5
3/11/2026 20:05:46,,66bf3904a888996059feaa41cce115279150ee69,127.9204254,4150,1420,75.93582916,79.16666412,9,21,13.38095284,86.66666412,0,74.42449951,26.67243004,26.82285309,36,10,3,0,0,9,0,1,1,0,21,0,3,0,0,80,60,0,0,18,28,0,6,0,0,8,6,0,0,3,0,0,0,0,1,0,0,2,0,1,4,0,0,0,0,0,0,0,0,6,1,0,4,0,0,2,0,0,2,0,0,0,0,0,4,3,0,38,2,2.350000143,1.400000095,2.200000048,5,2,50,8.076216698,2.953175306,1.570607662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,100,55.75397015
3/11/2026 20:48:26,,73c1cf26c9e39aa883150192665195bf061e2bef,39.9205513,2240,900,48.12834167,37.5,18,12,21.41666603,50,0,0,0,39.9205513,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,10,70,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,10,0,0,3,0,0,0,0,0,0,0,4,3,0,38,2,1.599999905,1.400000095,1.599999905,0,0,0,2.932720661,3.482340574,0.7282727957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,60,89.23610846
3/11/2026 20:51:14,,73c1cf26c9e39aa883150192665195bf061e2bef,83.96013641,2540,1420,75.93582916,79.16666412,9,21,14.14285755,86.66666412,0,22.26675224,14.3253603,47.36750412,11,1,1,2,0,1,4,0,1,0,2,27,2,1,0,40,60,0,40,1,0,0,0,0,0,1,4,0,2,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,1,0,7,0,2,7,0,2,0,0,0,0,0,4,3,0,38,2,1.899999857,1.900000215,1.899999857,9,9,50,8.355008125,2.956702232,0.8853984475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,100,58.92857313
3/11/2026 20:57:52,,73c1cf26c9e39aa883150192665195bf061e2bef,44.26006317,1470,840,44.91978455,37.5,20,10,19,43.33333206,0,1.773015976,8.122772217,34.36417389,0,1,0,0,0,4,1,0,1,1,9,18,2,1,0,40,110,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,7,1,1,8,0,1,2,0,1,0,0,0,0,0,4,3,0,38,2,1.599999905,1.200000048,1.599999905,4,4,0,3.320286274,3.563205481,0.3239619136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,79.16666667
3/11/2026 21:01:40,,73c1cf26c9e39aa883150192665195bf061e2bef,52.31987381,1560,910,48.6631012,45.83333206,19,11,19.18181801,46.66666794,0,11.23921394,0.8833792806,40.197052,1,3,0,1,0,1,0,0,0,0,25,22,0,1,1,20,80,0,60,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,7,3,1,1,4,0,1,0,0,0,0,0,4,3,0,38,2,1.899999857,1.400000095,1.149999976,3,3,0,3.948784113,3.332389355,0.3044669628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,60,79.9242417
3/11/2026 21:32:22,,bba0d2654a69a22340cc970a6ec9106055f2abbb,162.160141,3520,1630,87.16577911,95.83333588,5,25,11.60000038,100,0,0,162.160141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,50,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,21,6,9,1,0,6,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,38,2,2.049999952,2.000000238,2.200000048,0,0,100,12.48321438,2.922044039,1.421827078,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100,100,48.33333492
3/12/2026 9:31:22,6Kp6xFY3Ei,06ff48572547bf12bd40561cc5d6f926c19fcaf4,71.71985626,4350,1030,55.08021545,50,16,14,18.2857151,60,0,50.59939957,0,21.11885643,23,4,16,1,0,0,0,0,0,0,0,0,4,0,0,0,40,0,0,20,14,0,10,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,38,2,2.049999952,1.400000095,1.449999928,4,4,0,2.928329706,2.639712811,0.8451519608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,80,76.1904796
3/12/2026 9:58:11,jikZXcz7uc,06ff48572547bf12bd40561cc5d6f926c19fcaf4,60.67515564,16690,1050,56.1497345,54.16666794,16,14,16.9285717,60,0,42.15877151,1.316666126,17.19990921,6,10,13,0,0,1,0,0,1,0,4,4,5,1,0,30,20,0,15,13,19,0,4,10,0,2,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,38,2,1.899999857,1.400000095,1.599999905,7,7,0,3.571829319,2.729423761,0.1757987142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,80,70.53571542
3/12/2026 11:19:22,WQfyNSuJOf,e967dc9b7177e4abf497f68b06561fcdd3fb0ebd,67.85334015,3160,1190,63.63636398,62.5,13,17,16.05882263,66.66666412,0,0,67.85334015,0,0,0,0,0,0,3,23,0,0,1,0,0,0,0,0,10,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,1,4,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,38,2,2.200000048,1.400000095,1.749999881,0,0,0,5.958468437,3.142024517,0.9799130559,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,68,60,66.91176097
3/12/2026 11:28:45,swRNxMDEcP,e967dc9b7177e4abf497f68b06561fcdd3fb0ebd,113.7953262,2560,1190,63.63636398,62.5,13,17,16.11764717,66.66666412,0,107.760704,0,6.033357143,13,27,2,0,0,0,0,0,0,0,2,0,0,0,0,60,30,0,0,2,42,0,2,8,0,0,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,38,2,1.749999881,1.500000119,2.049999952,1,1,0,4.620388031,3.103070736,0.709074676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,60,67.15686321
3/12/2026 20:31:09,,e41779a9e75c1e3caf62a0b103db74f908610dc5,150.8217621,4130,1600,85.56150055,95.83333588,6,24,10.20833302,80,0,18.33022118,0.2236830741,132.2675629,0,4,0,0,0,0,0,0,0,0,28,33,7,0,2,50,70,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,43,0,1,5,0,10,9,0,3,0,0,0,0,0,4,3,0,38,2,2.049999952,1.800000191,2.350000143,2,2,100,10.65677547,3.386535168,2.491688013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,42.5347209
3/12/2026 20:41:02,,e41779a9e75c1e3caf62a0b103db74f908610dc5,115.8397598,3120,1540,82.35294342,83.33333588,5,25,13.43999958,83.33333588,0,0,0,115.8397598,0,0,0,0,0,0,0,0,0,0,32,37,9,0,0,20,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,34,0,2,7,0,8,7,0,2,0,0,0,0,0,4,3,0,38,2,1.899999857,1.900000215,2.500000238,0,0,100,12.06852436,2.796846628,0.6927102208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,55.99999825
3/12/2026 20:51:16,,e41779a9e75c1e3caf62a0b103db74f908610dc5,235.6386261,8490,2070,87.34177399,100,13,17,19.8235302,100,0,0,0,235.6386261,0,0,0,0,0,0,0,0,0,0,81,75,56,4,1,100,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,59,1,12,9,0,9,12,0,4,19,0,0,0,0,7,3,2,41,3,1.449999928,1.600000143,2.200000048,0,0,100,9.560827255,3.001427174,1.097458482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,41.29902124
3/11/2026 19:49:50,F1YwSDgF13,06ff48572547bf12bd40561cc5d6f926c19fcaf4,27.13613319,580,580,28.5714283,10.2564106,24,6,39,26.66666603,0,5.819729805,0,21.31651306,0,0,1,0,0,0,0,0,0,0,0,5,13,0,0,50,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,1,1,0,0,0,0,0,1,0,0,0,0,10,4,2,50,1,1.149999976,1.300000072,1.299999952,2,2,0,1.356713176,2.483370543,0.6039146781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,14.28571429,100
3/11/2026 20:03:37,,66bf3904a888996059feaa41cce115279150ee69,210.5602875,2730,1720,84.72906494,100,14,16,24.375,100,0,158.0341644,0,52.52425766,34,28,9,0,0,0,0,0,0,0,35,0,5,0,0,130,40,0,5,17,81,0,4,4,0,9,6,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,4,0,0,4,0,0,0,0,0,10,4,2,50,1,1.449999928,1.500000119,2.200000048,2,2,100,8.645429611,2.754452229,4.391474724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,62.5
3/11/2026 20:10:55,,0d2fe49801ff1425da31c346ef3e2c481998a480,185.3789825,2100,1180,58.12807846,56.41025543,18,12,31.41666603,73.33333588,0,95.61605072,89.40167999,0.3615081012,100,1,1,0,3,55,8,2,1,4,0,0,0,0,0,90,20,0,5,47,3,0,4,0,0,5,0,0,4,0,0,0,0,0,24,1,0,0,0,0,4,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,2,50,1,1.299999952,1.500000119,1.749999881,5,2,0,4.609279156,4.275892258,2.89748621,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,75,71.42857143,80.55555393
3/11/2026 20:19:43,cl1ol0BuKe,06ff48572547bf12bd40561cc5d6f926c19fcaf4,101.9612122,2180,1200,59.11330032,58.9743576,18,12,29.75,70,0,34.11631775,0,67.83725739,11,8,10,1,0,0,0,0,0,0,17,12,16,1,1,120,20,0,25,17,26,3,0,2,0,6,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23,0,2,0,0,2,0,0,2,6,0,0,0,0,10,4,2,50,1,1.299999952,1.500000119,1.749999881,12,9,0,3.685733557,2.919116735,1.18589282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,64.28571429,76.28205128
3/11/2026 20:21:50,,a337940f472f2f83c15e80db566145fe9e844d0d,233.9341278,2510,1500,73.89162445,82.05128479,15,15,27.06666756,93.33333588,0,153.6425018,19.39347458,60.90139389,110,16,7,2,1,11,0,0,0,0,28,11,4,1,3,80,40,0,0,50,41,0,2,0,0,2,6,0,9,2,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,6,2,2,0,3,2,0,3,0,0,0,0,0,10,4,2,50,1,1.449999928,1.800000191,1.599999905,8,4,60,6.780042648,3.6379776,4.914773464,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,93.75,92.85714286,69.40171168
3/11/2026 20:23:09,,0d2fe49801ff1425da31c346ef3e2c481998a480,174.8217468,1180,1180,58.12807846,56.41025543,18,12,31.91666603,63.33333206,2,3.797569513,17.49792671,153.5252533,5,0,0,0,0,10,2,0,1,1,117,28,0,3,5,70,60,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,0,0,1,0,0,0,0,0,0,0,0,18,22,6,0,3,1,4,1,0,4,4,1,0,0,0,10,4,2,50,1,1.599999905,1.500000119,1.449999928,2,2,0,5.319249153,4.296820164,1.027801633,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,75,50,81.83760521
3/11/2026 20:26:28,,332832d0de48f394023730e687ec4de012bc2dd5,288.4195557,1630,1630,80.29556274,92.30769348,14,16,39,100,2,66.30258942,0,222.1171265,11,8,2,0,1,0,0,0,0,0,22,47,5,3,0,120,80,0,0,1,11,0,0,2,0,0,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,45,6,0,3,0,0,6,0,0,2,0,0,0,0,10,4,2,50,1,1.899999857,1.400000095,1.899999857,1,1,100,7.909722805,2.83595705,4.360099316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100
3/11/2026 20:29:59,,0d2fe49801ff1425da31c346ef3e2c481998a480,127.8394623,1150,1150,56.65024567,56.41025543,19,11,32.63636398,70,2,0,9.41135788,118.4285812,0,0,0,0,0,8,0,1,0,0,80,35,5,2,3,140,40,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,23,44,2,4,0,0,0,3,0,0,8,0,0,0,0,10,4,2,50,1,1.899999857,1.200000048,1.449999928,1,1,0,7.332080364,4.12514925,0.4793839455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.75,71.42857143,83.68298457
